lat,lon,iso,gadm2,date,the_geom,cartodb_id,created_at,updated_at,the_geom_webmercator
24.46041667,104.14520405,CHN,36703,2012-05-08,0101000020E6100000CB7FED054B095A40E82EECDDDD753840,1166736,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005B46ABE2D51C6641A1B2158C866F4541
24.46458333,105.88816073,CHN,36301,2012-05-08,0101000020E6100000413C1AA0D7785A40E59DE0EEEE763840,1166737,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00009AA14504937B66417A35825585704541
24.46875000,105.89166466,CHN,36301,2012-05-08,0101000020E6100000BC6CA60811795A400000000000783840,1166738,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00000BF40DC6C37B66417B483F2184714541
24.47291667,105.85396770,CHN,36301,2012-05-08,0101000020E6100000C8D52368A7765A401B621F1111793840,1166739,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F9CA0C39B7796641B5F824EF82724541
24.47291667,105.87685752,CHN,36301,2012-05-08,0101000020E6100000B5E9006F1E785A401B621F1111793840,1166740,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000769AB5BBF57A6641B5F824EF82724541
24.47291667,105.89059141,CHN,36301,2012-05-08,0101000020E61000001B031D73FF785A401B621F1111793840,1166741,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A5DDE5D6B47B6641B5F824EF82724541
24.48125000,97.75744434,CHN,36634,2012-05-08,0101000020E6100000C835D3F77970584033333333337B3840,1166742,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000051149B9DA0C164411A9C429180744541
24.48958333,105.86798904,CHN,36301,2012-05-08,0101000020E61000008805E7218D775A404B044755557D3840,1166743,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A21F33547A7A6641BE32043C7E764541
24.49791667,105.87042558,CHN,36301,2012-05-08,0101000020E6100000EBEC7D0DB5775A4081C88577777F3840,1166744,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00007C43B33B9C7A664183D292EF7B784541
24.50208333,103.68058119,CHN,36533,2012-05-08,0101000020E6100000A85468A48EEB59407F377A8888803840,1166745,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000E4631AB094036641C83770CC7A794541
24.51041667,106.00001675,CHN,36301,2012-05-08,0101000020E6100000F12C414600805A40B5FBB8AAAA823840,1166746,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000CE22707CA7816641AC25F88C787B4541
24.51458333,104.15342158,CHN,36657,2012-05-08,0101000020E61000007126BFA8D1095A40B26AADBBBB833840,1166747,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B265593B481D664106C15270777C4541
24.51458333,104.24501120,CHN,36657,2012-05-08,0101000020E6100000D6C97443AE0F5A40B26AADBBBB833840,1166748,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000C19210B24222664106C15270777C4541
24.52708333,105.00649576,CHN,36534,2012-05-08,0101000020E6100000D030316D6A405A40E59DE0EEEE863840,1166749,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000069686AB4A64B6641DD2EAF27747F4541
24.53958333,105.96051344,CHN,36301,2012-05-08,0101000020E6100000C80A5D0D797D5A4018D11322228A3840,1166750,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00008D8ACFCC817F66411CE288F270824541
24.54375000,106.04190120,CHN,36301,2012-05-08,0101000020E610000071EA5E82AE825A4033333333338B3840,1166751,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00003EFD374EEE836641B32034E56F834541
24.54791667,106.04542309,CHN,36301,2012-05-08,0101000020E610000021823F36E8825A404E955244448C3840,1166752,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00009B8FFA4F1F846641C33C0ADA6E844541
24.58125000,97.75286885,CHN,36634,2012-05-08,0101000020E6100000563BD4002F705840CDCCCCCCCC943840,1166753,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00008BD4AFF260C16441F1F258CE668C4541
24.59375000,104.76449298,CHN,36534,2012-05-08,0101000020E6100000C8C7F673ED305A400000000000983840,1166754,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00009C3F60407F3E6641A8E5CDED638F4541
24.59375000,105.91008612,CHN,36301,2012-05-08,0101000020E6100000637CDAD93E7A5A400000000000983840,1166755,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00004B7F6A1BC47C6641A8E5CDED638F4541
24.59791667,104.78631058,CHN,36534,2012-05-08,0101000020E610000053669CE952325A401B621F1111993840,1166756,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000036428CD7AE3F66419927B0FC62904541
24.60625000,104.78870632,CHN,36534,2012-05-08,0101000020E61000001BA3122A7A325A4033333333339B3840,1166757,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00003EAFB52DD03F66416F28D22061924541
24.63541667,102.20950009,CHN,36663,2012-05-08,0101000020E6100000C8C31073688D5940B5FBB8AAAAA23840,1166758,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F7D822B09EB3654100640DE45A994541
24.63958333,105.97183207,CHN,36301,2012-05-08,0101000020E6100000A876237F327E5A40B26AADBBBBA33840,1166759,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B6844D4C1F806641E01A8A085A9A4541
24.65625000,105.96305411,CHN,36301,2012-05-08,0101000020E61000009EAEB4ADA27D5A400000000000A83840,1166760,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000042E03E27A57F6641CA19C0B0569E4541
24.65625000,106.15561002,CHN,36301,2012-05-08,0101000020E61000001DB5BA83F5895A400000000000A83840,1166761,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F30A798E1C8A6641CA19C0B0569E4541
24.66458333,104.46625973,CHN,36629,2012-05-08,0101000020E6100000ADF20C33D71D5A4018D1132222AA3840,1166762,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000D0B5D25A492E6641A109DC1155A04541
24.66458333,105.96554507,CHN,36301,2012-05-08,0101000020E6100000B39D8C7DCB7D5A4018D1132222AA3840,1166763,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F7349AD0C77F6641A109DC1155A04541
24.67291667,106.05515887,CHN,36301,2012-05-08,0101000020E6100000FFAE11B987835A404E95524444AC3840,1166764,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A24B01C9A68466418F20DA7B53A24541
24.67708333,105.93948105,CHN,36301,2012-05-08,0101000020E61000008D3D2075207C5A404B04475555AD3840,1166765,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001583BB225D7E66416319F7B352A34541
24.68125000,105.79628256,CHN,36301,2012-05-08,0101000020E6100000CF64204BF6725A406666666666AE3840,1166766,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000CA43AD899476664131186BEE51A44541
24.68125000,105.95219239,CHN,36301,2012-05-08,0101000020E610000034A359B8F07C5A406666666666AE3840,1166767,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00003C805E030E7F664131186BEE51A44541
24.69375000,105.94447443,CHN,36301,2012-05-08,0101000020E61000008730E144727C5A409A99999999B13840,1166768,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000019E2449EA27E66416B7AB9AA4FA74541
24.72708333,105.75723946,CHN,36301,2012-05-08,0101000020E610000034FC7E9C76705A4018D1132222BA3840,1166769,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000086A36B41757466414A9200014AAF4541
24.73125000,100.11824935,CHN,36642,2012-05-08,0101000020E61000007DC1B865910759403333333333BB3840,1166770,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000E71A2D11F3416541DFF4B05549B04541
24.73125000,105.86629245,CHN,35074,2012-05-08,0101000020E61000006461E35571775A403333333333BB3840,1166771,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B80B91B8627A6641DFF4B05549B04541
24.73541667,105.74597438,CHN,36301,2012-05-08,0101000020E61000004070530BBE6F5A404E95524444BC3840,1166772,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005179AF80D87366412EDC91AC48B14541
24.73541667,105.91571478,CHN,35074,2012-05-08,0101000020E610000016242A129B7A5A404E95524444BC3840,1166773,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00004C4BF66D127D66412EDC91AC48B14541
24.73958333,100.01944024,CHN,36654,2012-05-08,0101000020E6100000B0C146823E0159404B04475555BD3840,1166774,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A2B10525943C6541A03E7B0548B24541
24.74375000,99.92185871,CHN,36654,2012-05-08,0101000020E6100000E5BEACBBFFFA58406666666666BE3840,1166775,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00000C6AC84D46376541D38FBD6047B34541
24.74375000,99.97232546,CHN,36654,2012-05-08,0101000020E610000029F190943AFE58406666666666BE3840,1166776,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00004BD4A28B043A6541D38FBD6047B34541
24.74375000,109.85004358,CHN,36675,2012-05-08,0101000020E61000009611301D67765B406666666666BE3840,1166777,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B439475DEC526741D38FBD6047B34541
24.74791667,102.79273278,CHN,36659,2012-05-08,0101000020E61000004C244522BCB2594081C8857777BF3840,1166778,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001540735552D365418BC630BE46B44541
24.75625000,105.90593708,CHN,35074,2012-05-08,0101000020E61000005CB584DFFA795A409A99999999C13840,1166779,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000197C9B5F8A7C66418C3A827F45B64541
24.77291667,106.05781855,CHN,35074,2012-05-08,0101000020E61000008956934CB3835A40E82EECDDDDC53840,1166780,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001B5561CBCB846641459A9D1C43BA4541
24.79791667,103.15084080,CHN,35076,2012-05-08,0101000020E6100000C2B92B60A7C959404E95524444CC3840,1166781,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000041005462C9E66541D9780ACA3FC04541
24.80208333,99.84488674,CHN,36654,2012-05-08,0101000020E6100000F147D59F12F658404B04475555CD3840,1166782,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00006F1C683E17336541CEA2DC433FC14541
24.80625000,99.84365226,CHN,36654,2012-05-08,0101000020E610000060790C66FEF558406666666666CE3840,1166783,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000E8AAE910063365415BA509C03EC24541
24.91458333,99.72901605,CHN,36639,2012-05-08,0101000020E61000009540EF32A8EE584018D1132222EA3840,1166784,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000998716E9CA2C65417B54476034DC4541
24.91875000,105.33752210,CHN,36658,2012-05-08,0101000020E6100000584B4BF699555A403333333333EB3840,1166785,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000036864AEAA45D66414015FC1734DD4541
24.93541667,105.35635895,CHN,36658,2012-05-08,0101000020E6100000C3F8C495CE565A4081C8857777EF3840,1166786,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F95D5D07AB5E6641463BC60C33E14541
24.93541667,106.14210322,CHN,35074,2012-05-08,0101000020E61000009AA31A3818895A4081C8857777EF3840,1166787,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000045CC3A9C60896641463BC60C33E14541
24.94375000,102.71199313,CHN,35075,2012-05-08,0101000020E6100000E814A24B91AD59409A99999999F13840,1166788,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000D047C1D8EECE65415AFB5E9432E34541
24.94791667,106.17585049,CHN,36650,2012-05-08,0101000020E610000047E26922418B5A40B5FBB8AAAAF23840,1166789,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000AA0B8E33368B664119DD915B32E44541
24.95208333,106.15646478,CHN,36650,2012-05-08,0101000020E6100000DA44DA84038A5A40B26AADBBBBF33840,1166790,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000054B45173288A6641719CD32432E54541
24.95625000,105.40635042,CHN,36630,2012-05-08,0101000020E61000006A2731A5015A5A40CDCCCCCCCCF43840,1166791,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000140A2AA86261664197D074F031E64541
24.95625000,106.15546141,CHN,36650,2012-05-08,0101000020E61000005DEF6914F3895A40CDCCCCCCCCF43840,1166792,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F43B177D1A8A664197D074F031E64541
24.96458333,105.33994926,CHN,36630,2012-05-08,0101000020E6100000F67F8ABAC1555A40E59DE0EEEEF63840,1166793,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00008EC460B0C65D6641502B358E31E84541
24.97708333,103.72347299,CHN,36635,2012-05-08,0101000020E6100000B8E5A7614DEE594018D1132222FA3840,1166794,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000034314A86E9056641192D8B0B31EB4541
24.97708333,106.08610024,CHN,36603,2012-05-08,0101000020E610000093BE94AA82855A4018D1132222FA3840,1166795,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005435165555866641192D8B0B31EB4541
24.98125000,106.12646801,CHN,36603,2012-05-08,0101000020E61000002CBC470D18885A403333333333FB3840,1166796,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B72D1D0C878866418A657AE430EC4541
25.09791667,102.96989979,CHN,35075,2012-05-08,0101000020E6100000A09C91D612BE59401B621F1111193940,1166797,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00008918F999F3DC6541F3DB092430084641
25.16458333,103.01230760,CHN,35075,2012-05-08,0101000020E610000081DFD0A5C9C0594018D11322222A3940,1166798,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00004E4014B441DF6541ADD44CC732184641
25.16875000,103.00661996,CHN,35075,2012-05-08,0101000020E6100000DAEC1F766CC0594033333333332B3940,1166799,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B3DD6E8FF2DE65414061970433194641
25.19791667,100.75187665,CHN,36616,2012-05-08,0101000020E610000011983DBF1E305940B5FBB8AAAA323940,1166800,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000071585DF363646541EEC21BF034204641
25.23541667,102.54713708,CHN,36607,2012-05-08,0101000020E6100000DA413E4B04A359404E955244443C3940,1166801,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000EB2EA0E2F8C565410430AA0938294641
25.39791667,102.38500286,CHN,36554,2012-05-08,0101000020E6100000412409E3A3985940E82EECDDDD653940,1166802,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F48643CC28BD65417AB6C4B64D504641
25.47708333,100.75381224,CHN,36588,2012-05-08,0101000020E6100000F887B1753E30594018D11322227A3940,1166803,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B6845EE27E6465412D1894265D634641
25.48958333,103.83852454,CHN,36567,2012-05-08,0101000020E6100000610CD562AAF559404B044755557D3940,1166804,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005208A6752A0C66412F8BADE15F664641
25.49375000,102.52652836,CHN,36532,2012-05-08,0101000020E610000075A701A4B2A1594066666666667E3940,1166805,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000333AC11DDAC465413ADE52CF60674641
25.51041667,102.49920496,CHN,36532,2012-05-08,0101000020E6100000DD4C5CF9F29F5940B5FBB8AAAA823940,1166806,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000DD0CB1E95DC365419A10909C646B4641
25.51875000,102.63098199,CHN,36607,2012-05-08,0101000020E61000008FDA480262A85940CDCCCCCCCC843940,1166807,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000032A2F39487CA65410774CC90666D4641
25.55208333,100.61818968,CHN,36588,2012-05-08,0101000020E6100000C894726B902759404B044755558D3940,1166808,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00002B9378B41F5D6541E4F24BBD6E754641
25.70208333,103.60237229,CHN,36567,2012-05-08,0101000020E6100000446481448DE65940B26AADBBBBB33940,1166809,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B76A816A54FF65417803979D9A994641
25.70208333,103.62086900,CHN,36567,2012-05-08,0101000020E61000006A865451BCE75940B26AADBBBBB33940,1166810,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000066A3ECCB550066417803979D9A994641
25.84375000,100.21681727,CHN,36579,2012-05-08,0101000020E6100000EAF68A55E00D59400000000000D83940,1166811,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000C74B28A24E4765416607FAC5CEBB4641
25.86041667,99.18448369,CHN,36529,2012-05-08,0101000020E610000081CCAD94CECB58404E95524444DC3940,1166812,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F0C101C7310F654190A71999D5BF4641
25.87708333,101.66217028,CHN,36516,2012-05-08,0101000020E6100000EC3E74FF606A59407F377A8888E03940,1166813,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000058BE9A0DE95654109CA4691DCC34641
25.90208333,101.68833391,CHN,36564,2012-05-08,0101000020E6100000610BACA90D6C5940E59DE0EEEEE63940,1166814,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000024839DB14A97654169C18A4BE7C94641
25.91875000,101.67954161,CHN,36516,2012-05-08,0101000020E610000028CE179C7D6B59403333333333EB3940,1166815,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000DCCD7959D0966541A1560CA1EECD4641
25.93541667,101.69392191,CHN,36516,2012-05-08,0101000020E6100000625B7137696C594081C8857777EF3940,1166816,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000DD43527398976541376AE11BF6D14641
25.94375000,101.71501769,CHN,36564,2012-05-08,0101000020E610000022A78ED9C26D59409A99999999F13940,1166817,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000987D35FFBD986541EE9C39E7F9D34641
25.98541667,101.73250364,CHN,36564,2012-05-08,0101000020E61000001080F256E16E59404E95524444FC3940,1166818,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A1151350B1996541A64A816C0DDE4641
