lat,lon,iso,gadm2,date,the_geom,cartodb_id,created_at,updated_at,the_geom_webmercator
19.00208333,110.22528547,CHN,35852,2012-02-02,0101000020E61000007F7ABF136B8E5B407F377A8888003340,1161151,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005D83D5D451676741ADC6F49856714041
19.00208333,110.22969228,CHN,35852,2012-02-02,0101000020E610000098AF3F47B38E5B407F377A8888003340,1161152,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00007E88E0268F676741ADC6F49856714041
19.00625000,110.02532798,CHN,35849,2012-02-02,0101000020E610000085713FF99E815B409A99999999013340,1161153,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001FE9856F735C67413BC6EFE14B724041
19.00625000,110.23245314,CHN,35852,2012-02-02,0101000020E6100000C3892283E08E5B409A99999999013340,1161154,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000DB92AD91B56767413BC6EFE14B724041
19.01458333,109.74437744,CHN,35849,2012-02-02,0101000020E6100000882B46E1A36F5B40B26AADBBBB033340,1161155,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00003376D9062E4D67415C4D777836744041
19.01458333,109.96032726,CHN,35849,2012-02-02,0101000020E610000011CA7700767D5B40B26AADBBBB033340,1161156,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00002DDD6AF4EA5867415C4D777836744041
19.01875000,110.23633280,CHN,35852,2012-02-02,0101000020E610000037BE9B13208F5B40CDCCCCCCCC043340,1161157,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00006D14E58DEB676741A59F2AC62B754041
19.02708333,110.25508321,CHN,35852,2012-02-02,0101000020E61000005B2D874853905B40E59DE0EEEE063340,1161158,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B3C10C77F0686741D4BD236616774041
19.03125000,109.36751721,CHN,35848,2012-02-02,0101000020E6100000B36AE76685575B400000000000083340,1161159,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000BE8F670AB2386741335590B80B784041
19.03125000,110.07713779,CHN,35849,2012-02-02,0101000020E61000007C5557D3EF845B400000000000083340,1161160,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000940CA85D445F6741335590B80B784041
19.03125000,110.21377281,CHN,35852,2012-02-02,0101000020E610000056EE2674AE8D5B400000000000083340,1161161,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000064E629A2B1666741335590B80B784041
19.03541667,110.06226862,CHN,35849,2012-02-02,0101000020E6100000E49D8535FC835B401B621F1111093340,1161162,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000008BA5876755E67419A39900C01794041
19.03958333,110.07384611,CHN,35849,2012-02-02,0101000020E6100000C2D808E5B9845B4018D11322220A3340,1161163,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000DEB6F48F165F67415EEFFC61F6794041
19.03958333,110.08706951,CHN,35849,2012-02-02,0101000020E6100000717BFE8B92855B4018D11322220A3340,1161164,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005934AA90CE5F67415EEFFC61F6794041
19.04791667,109.96476385,CHN,35849,2012-02-02,0101000020E61000003C07E0B0BE7D5B404E955244440C3340,1161165,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00003D238BB0285967413F2BDE11E17B4041
19.05208333,110.06450419,CHN,35849,2012-02-02,0101000020E610000051A02ED620845B404B044755550D3340,1161166,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00000E71F291945E67419DB9056CD67C4041
19.05625000,110.12016767,CHN,35852,2012-02-02,0101000020E6100000F02BBDD3B0875B4066666666660E3340,1161167,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00006A0BB71F9B616741D2B2E7C7CB7D4041
19.05625000,110.21274082,CHN,35852,2012-02-02,0101000020E6100000261BAC8B9D8D5B4066666666660E3340,1161168,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00009903FC45A3666741D2B2E7C7CB7D4041
19.06458333,109.79947504,CHN,35849,2012-02-02,0101000020E61000002CB15B992A735B407F377A8888103340,1161169,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B887D3B42C50674165F44084B67F4041
19.06458333,110.06398304,CHN,35849,2012-02-02,0101000020E61000001D13524C18845B407F377A8888103340,1161170,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000D9807E518D5E674165F44084B67F4041
19.06458333,110.15215238,CHN,35852,2012-02-02,0101000020E6100000F30656DDBC895B407F377A8888103340,1161171,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000973D68305863674165F44084B67F4041
19.06458333,110.21827938,CHN,35852,2012-02-02,0101000020E61000006F9F134AF88D5B407F377A8888103340,1161172,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000DEFB9257F066674165F44084B67F4041
19.06875000,109.93890078,CHN,35849,2012-02-02,0101000020E61000007D124CF3167C5B409A99999999113340,1161173,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001EA180CEC05767417D0ADFE4AB804041
19.07291667,110.10919492,CHN,35849,2012-02-02,0101000020E61000008492B00CFD865B40B5FBB8AAAA123340,1161174,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000AC295370026167413D601147A1814041
19.07708333,109.98851747,CHN,35849,2012-02-02,0101000020E61000002E4BC7DE437F5B40B26AADBBBB133340,1161175,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00004B734038735A6741D077B1AA96824041
19.07708333,110.08991985,CHN,35849,2012-02-02,0101000020E6100000B8C02F3FC1855B40B26AADBBBB133340,1161176,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000006AD363AF65F6741D077B1AA96824041
19.07708333,110.22218382,CHN,35852,2012-02-02,0101000020E61000006C267C42388E5B40B26AADBBBB133340,1161177,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000E51810AC26676741D077B1AA96824041
19.08125000,109.73997613,CHN,35849,2012-02-02,0101000020E6100000EC8AD7C45B6F5B40CDCCCCCCCC143340,1161178,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000790D66C8F04C67418E9D0C108C834041
19.08125000,109.96483054,CHN,35849,2012-02-02,0101000020E6100000D9DE97C8BF7D5B40CDCCCCCCCC143340,1161179,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005AB31B9E295967418E9D0C108C834041
19.08125000,110.17645823,CHN,35852,2012-02-02,0101000020E610000071BD75174B8B5B40CDCCCCCCCC143340,1161180,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000D5404867AA6467418E9D0C108C834041
19.08125000,110.18527605,CHN,35852,2012-02-02,0101000020E6100000DADE1390DB8B5B40CDCCCCCCCC143340,1161181,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00007465541A256567418E9D0C108C834041
19.08125000,110.20291169,CHN,35852,2012-02-02,0101000020E6100000AB215081FC8C5B40CDCCCCCCCC143340,1161182,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B3AE6C801A6667418E9D0C108C834041
19.08125000,110.20732060,CHN,35852,2012-02-02,0101000020E610000060329FBD448D5B40CDCCCCCCCC143340,1161183,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000001C1F2D9576667418E9D0C108C834041
19.08541667,109.73391903,CHN,35849,2012-02-02,0101000020E6100000C5F08587F86E5B40E82EECDDDD153340,1161184,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A947A77F9C4C6741E153FC7681844041
19.08541667,109.95877910,CHN,35849,2012-02-02,0101000020E6100000A7A503A35C7D5B40E82EECDDDD153340,1161185,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000092728669D5586741E153FC7681844041
19.08541667,110.20568427,CHN,35852,2012-02-02,0101000020E6100000E83C5BEE298D5B40E82EECDDDD153340,1161186,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000AE88F91441666741E153FC7681844041
19.09375000,109.73944261,CHN,35849,2012-02-02,0101000020E610000002CE1807536F5B400000000000183340,1161187,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00009B8CE15BE94C6741734473496C864041
19.09375000,110.02604340,CHN,35849,2012-02-02,0101000020E6100000B5D1EFB1AA815B400000000000183340,1161188,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000165902647D5C6741734473496C864041
19.09791667,109.72015872,CHN,35849,2012-02-02,0101000020E610000012959914176E5B401B621F1111193340,1161189,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A0D85906DD4B67413B4E21B561874041
19.10208333,109.73615015,CHN,35849,2012-02-02,0101000020E610000083CC84151D6F5B4018D11322221A3340,1161190,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000E0E8668BBB4C674142BA3D2257884041
19.10625000,109.78741957,CHN,35849,2012-02-02,0101000020E610000058580D1565725B4033333333331B3340,1161191,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000038978BF4844F6741E3D715914C894041
19.11458333,109.73562498,CHN,35849,2012-02-02,0101000020E61000001FCECB7A146F5B404B044755551D3340,1161192,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00000104A13CB44C6741C12A5F73378B4041
19.11458333,109.78854256,CHN,35849,2012-02-02,0101000020E610000010AD367B77725B404B044755551D3340,1161193,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00003C0AE394944F6741C12A5F73378B4041
19.11458333,109.79736216,CHN,35849,2012-02-02,0101000020E610000026114CFB07735B404B044755551D3340,1161194,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000CB6A464E0F506741C12A5F73378B4041
19.11875000,110.24553059,CHN,35852,2012-02-02,0101000020E6100000ED8DEFC5B68F5B4066666666661E3340,1161195,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000AFFC7A8A6B686741CE30F7E62C8C4041
19.12291667,109.73233771,CHN,35849,2012-02-02,0101000020E6100000F684FC9EDE6E5B4081C88577771F3340,1161196,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F849A37E864C67416EBA245C228D4041
19.12291667,110.05867924,CHN,35849,2012-02-02,0101000020E610000044309266C1835B4081C88577771F3340,1161197,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000720C2C84435E67416EBA245C228D4041
19.12708333,109.73069482,CHN,35849,2012-02-02,0101000020E61000006CD034B4C36E5B407F377A8888203340,1161198,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001AD04BA26F4C6741D946C1D2178E4041
19.13125000,109.75551389,CHN,35849,2012-02-02,0101000020E6100000524EEE565A705B409A99999999213340,1161199,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00002F2A60FDC84D67416B281A4B0D8F4041
19.15208333,109.74731274,CHN,35849,2012-02-02,0101000020E6100000C98BD0F8D36F5B40E59DE0EEEE263340,1161200,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00009C710BDF564D674189E752BCD8934041
19.15208333,109.98108513,CHN,35849,2012-02-02,0101000020E610000048FC4819CA7E5B40E59DE0EEEE263340,1161201,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000FF1198CC0B5A674189E752BCD8934041
19.15208333,110.15751712,CHN,35852,2012-02-02,0101000020E610000072BDAFC2148A5B40E59DE0EEEE263340,1161202,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000034AACFD6A263674189E752BCD8934041
19.15625000,109.74567401,CHN,35849,2012-02-02,0101000020E6100000579B7B1FB96F5B400000000000283340,1161203,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000EE978511404D6741C259303ECE944041
19.16041667,109.78373497,CHN,35849,2012-02-02,0101000020E61000006B38B8B628725B401B621F1111293340,1161204,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000F8012DAF514F6741CB42A4C1C3954041
19.16458333,109.88796545,CHN,35849,2012-02-02,0101000020E610000096EE096DD4785B4018D11322222A3340,1161205,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000CC65760BFC546741A31F8846B9964041
19.16875000,109.78928448,CHN,35849,2012-02-02,0101000020E6100000C9350DA383725B4033333333332B3340,1161206,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00005B9AC5E79E4F67412D4729CDAE974041
19.16875000,109.80251822,CHN,35849,2012-02-02,0101000020E6100000065661755C735B4033333333332B3340,1161207,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00001471500D575067412D4729CDAE974041
19.16875000,110.13777288,CHN,35852,2012-02-02,0101000020E61000000C785745D1885B4033333333332B3340,1161208,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000B2526919906267412D4729CDAE974041
19.17708333,109.41986204,CHN,35848,2012-02-02,0101000020E610000070A80805DF5A5B404B044755552D3340,1161209,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000E618666A8A3B6741586A09DF99994041
19.18125000,109.78437942,CHN,35849,2012-02-02,0101000020E61000008C23BD4533725B4066666666662E3340,1161210,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000027D3D9A65A4F6741A13A6F6A8F9A4041
19.18125000,110.18583321,CHN,35852,2012-02-02,0101000020E61000007CDDF9B0E48B5B4066666666662E3340,1161211,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000058E80EDB2C656741A13A6F6A8F9A4041
19.18541667,109.83568569,CHN,35849,2012-02-02,0101000020E61000004112D5DF7B755B4081C88577772F3340,1161212,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000731943932452674106246CF7849B4041
19.19791667,109.82196657,CHN,35849,2012-02-02,0101000020E61000008A23AC199B745B40B5FBB8AAAA323340,1161213,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00004208B0AC655167417AE5C7A7659E4041
19.19791667,109.87932292,CHN,35849,2012-02-02,0101000020E61000007D01A4D346785B40B5FBB8AAAA323340,1161214,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00000B56D6C8835467417AE5C7A7659E4041
19.20208333,109.78062640,CHN,35849,2012-02-02,0101000020E61000003B996EC8F5715B40B26AADBBBB333340,1161215,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000900AC16D264F674167A1FB3A5B9F4041
19.21041667,109.85237421,CHN,35849,2012-02-02,0101000020E6100000D8F98E4C8D765B40E82EECDDDD353340,1161216,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000C7EF80CB0C536741CB55776646A14041
19.23125000,109.98986296,CHN,35847,2012-02-02,0101000020E6100000312E2CEA597F5B4033333333333B3340,1161217,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000742930F1855A6741405AC26E12A64041
19.23958333,109.76154836,CHN,35849,2012-02-02,0101000020E610000070215535BD705B404B044755553D3340,1161218,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F000068FA81F51C4E67419FDB68B0FDA74041
19.23958333,109.97779249,CHN,35847,2012-02-02,0101000020E6100000C3B4F326947E5B404B044755553D3340,1161219,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000904879FBDD5967419FDB68B0FDA74041
19.24375000,109.98499744,CHN,35847,2012-02-02,0101000020E610000066DCB3320A7F5B4066666666663E3340,1161220,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F00002B111E3D425A67412A3EB453F3A84041
19.24375000,110.20124705,CHN,35847,2012-02-02,0101000020E6100000A88A4E3BE18C5B4066666666663E3340,1161221,2014-02-13 20:11:02.647677+00,2014-02-13 20:11:42.890882+00,0101000020110F0000A7BE9A56036667412A3EB453F3A84041
